"ID",Name,City,State,Country
grid.264041.5,St. Catherine University,Saint Paul,Minnesota,United States
grid.264047.3,St. Cloud State University,Saint Cloud,Minnesota,United States
grid.264052.7,St. Edward's University,Austin,Texas,United States
grid.264060.6,St. Francis Xavier University,Antigonish,Nova Scotia,Canada
grid.264070.7,St. Jerome's University,Waterloo,Ontario,Canada
grid.264091.8,St. John's University,New York,New York,United States
grid.264119.9,St. Lawrence University,Canton,New York,United States
grid.264141.4,"St. Mary's University, Texas",San Antonio,Texas,United States
grid.264154.0,St. Olaf College,Northfield,Minnesota,United States
grid.264200.2,"St George's, University of London",London,,United Kingdom
grid.264245.3,State University System of Florida,Tallahassee,Florida,United States
grid.264257.0,SUNY College of Environmental Science and Forestry,Syracuse,New York,United States
grid.264260.4,Binghamton University,Binghamton,New York,United States
grid.264262.6,College at Brockport,Brockport,New York,United States
grid.264266.2,State University of New York College at Cortland,Cortland,New York,United States
grid.264268.c,SUNY Fredonia,Fredonia,New York,United States
grid.264269.d,SUNY Geneseo,Geneseo,New York,United States
grid.264270.5,State University of New York at New Paltz,New Paltz,New York,United States
grid.264271.4,SUNY College at Old Westbury,Old Westbury,New York,United States
grid.264272.7,SUNY Oneonta,Oneonta,New York,United States
grid.264273.6,State University of New York at Oswego,Oswego,New York,United States
grid.264274.1,SUNY Plattsburgh,Plattsburgh,New York,United States
grid.264275.0,State University of New York at Potsdam,Potsdam,New York,United States
grid.264276.3,Purchase College,Purchase,New York,United States
grid.264285.f,State University of Surabaya,Surabaya,,Indonesia
grid.264303.0,Stephen F. Austin State University,Nacogdoches,Texas,United States
grid.264307.4,Stetson University,DeLand,Florida,United States
grid.264314.6,Stevenson University,Owings Mills,Maryland,United States
grid.264352.4,Suffolk University,Boston,Massachusetts,United States
grid.264359.f,Sul Ross State University,Alpine,Texas,United States
grid.264381.a,Sungkyunkwan University,Seoul,,South Korea
grid.264383.8,Sungshin Women's University,Seoul,,South Korea
grid.264414.1,Susquehanna University,Selinsgrove,Pennsylvania,United States
grid.264430.7,Swarthmore College,Swarthmore,Pennsylvania,United States
grid.264440.0,Sweet Briar College,Amherst,Virginia,United States
grid.264484.8,Syracuse University,Syracuse,New York,United States
grid.264500.5,College of New Jersey,Ewing,New Jersey,United States
grid.264580.d,Tamkang University,Taipei,,Taiwan
grid.264601.7,Tarleton State University,Stephenville,Texas,United States
grid.264622.6,Taylor University,Upland,Indiana,United States
grid.264648.a,Technical University of Nova Scotia,Halifax,Nova Scotia,Canada
grid.264706.1,Teikyo University,Tokyo,,Japan
grid.264727.2,Temple University,Philadelphia,Pennsylvania,United States
grid.264732.6,Temuco Catholic University,Temuco,,Chile
grid.264737.3,Tennessee Technological University,Cookeville,Tennessee,United States
grid.264755.7,Texas A&M International University,Laredo,Texas,United States
grid.264756.4,Texas A&M University,College Station,Texas,United States
grid.264758.a,Texas A&M University – Commerce,Commerce,Texas,United States
grid.264759.b,Texas A&M University – Corpus Christi,Corpus Christi,Texas,United States
grid.264760.1,Texas A&M University – Kingsville,Kingsville,Texas,United States
grid.264762.3,Texas A&M University – Texarkana,Texarkana,Texas,United States
grid.264763.2,Texas A&M University System,College Station,Texas,United States
grid.264764.5,Texas A&M University at Galveston,Galveston,Texas,United States
grid.264766.7,Texas Christian University,Fort Worth,Texas,United States
grid.264771.1,Texas Southern University,Houston,Texas,United States
grid.264772.2,Texas State University,San Marcos,Texas,United States
grid.264784.b,Texas Tech University,Lubbock,Texas,United States
grid.264795.b,Texas Wesleyan University,Fort Worth,Texas,United States
grid.264797.9,Texas Woman's University,Denton,Texas,United States
grid.264889.9,William & Mary,Williamsburg,Virginia,United States
grid.264899.8,The Evergreen State College,Olympia,Washington,United States
grid.264933.9,New School,New York,New York,United States
grid.264978.6,University of Georgia,Tbilisi,Tbilisi,Georgia
grid.264999.9,Thiel College,Greenville,Pennsylvania,United States
grid.265008.9,Thomas Jefferson University,Philadelphia,Pennsylvania,United States
grid.265009.8,Thomas More College,Crestview Hills,Kentucky,United States
grid.265014.4,Thompson Rivers University,Kamloops,British Columbia,Canada
grid.265021.2,Tianjin Medical University,Tianjin,,China
grid.265025.6,Tianjin University of Technology,Tianjin,Tianjin,China
grid.265038.a,Tilka Manjhi Bhagalpur University,Bānka,,India
grid.265050.4,Toho University,Tokyo,,Japan
grid.265061.6,Tokai University,Tokyo,Tôkyô,Japan
grid.265070.6,Tokyo Dental College,Chiba,,Japan
grid.265073.5,Tokyo Medical and Dental University,Tokyo,,Japan
grid.265074.2,Tokyo Metropolitan University,Tokyo,Tôkyô,Japan
grid.265107.7,Tottori University,Tottori-shi,,Japan
grid.265109.9,Tougaloo College,Tougaloo,Mississippi,United States
grid.265117.6,Touro University California,Vallejo,California,United States
grid.265122.0,Towson University,Towson,Maryland,United States
grid.265125.7,Toyo University,Tokyo,,Japan
grid.265129.b,Toyota Technological Institute,Nagoya,,Japan
grid.265139.a,Transylvania University,Lexington,Kentucky,United States
grid.265158.d,Trinity College,Hartford,Connecticut,United States
grid.265172.5,Trinity University,San Antonio,Texas,United States
grid.265179.e,Trinity Western University,Langley,British Columbia,Canada
grid.265188.0,Troy University,Troy,Alabama,United States
grid.265193.a,Truman State University,Kirksville,Missouri,United States
grid.265219.b,Tulane University,New Orleans,Louisiana,United States
grid.265231.1,Tunghai University,Taichung,,Taiwan
grid.265234.4,Tunis University,Tunis,,Tunisia
grid.265253.5,Tuskegee University,Tuskegee,Alabama,United States
grid.265436.0,Uniformed Services University of the Health Sciences,Bethesda,Maryland,United States
grid.265438.e,Union College,Schenectady,New York,United States
grid.265457.7,United States Air Force Academy,Colorado Springs,Colorado,United States
grid.265465.6,United States Naval Academy,Annapolis,Maryland,United States
grid.265544.4,Universidad Metropolitana,San Juan,Puerto Rico,United States
grid.265686.9,Université de Moncton,Moncton,New Brunswick,Canada
grid.265695.b,University of Quebec,Québec,Quebec,Canada
grid.265696.8,Université du Québec à Chicoutimi,Saguenay,Quebec,Canada
grid.265702.4,Université du Québec à Rimouski,Rimouski,Quebec,Canada
grid.265703.5,Université du Québec à Trois-Rivières,Trois-Rivières,Quebec,Canada
grid.265704.2,Université du Québec en Abitibi-Témiscamingue,Rouyn-Noranda,Quebec,Canada
grid.265705.3,Université du Québec en Outaouais,Gatineau,Quebec,Canada
grid.265727.3,Universiti of Malaysia Sabah,Kota Kinabalu,,Malaysia
grid.265850.c,"University at Albany, State University of New York",Albany,New York,United States
grid.265880.1,University of Aizu,Fukushima,,Japan
grid.265881.0,University of Akron,Akron,Ohio,United States
grid.265886.7,University of Alabama System,Tuscaloosa,Alabama,United States
grid.265892.2,University of Alabama at Birmingham,Birmingham,Alabama,United States
grid.265893.3,University of Alabama in Huntsville,Huntsville,Alabama,United States
grid.265894.4,University of Alaska Anchorage,Anchorage,Alaska,United States
grid.265896.6,University of Alaska Southeast,Juneau,Alaska,United States
grid.265951.c,University of Arkansas – Fort Smith,Fort Smith,Arkansas,United States
grid.265960.e,University of Arkansas at Little Rock,Little Rock,Arkansas,United States
grid.265961.f,University of Arkansas at Monticello,Monticello,Arkansas,United States
grid.265963.d,University of Arkansas at Pine Bluff,Pine Bluff,Arkansas,United States
grid.265990.1,University of Baltimore,Baltimore,Maryland,United States
grid.266050.7,University of Bridgeport,Bridgeport,Connecticut,United States
grid.266093.8,"University of California, Irvine",Irvine,California,United States
grid.266096.d,"University of California, Merced",Merced,California,United States
grid.266097.c,"University of California, Riverside",Riverside,California,United States
grid.266100.3,"University of California, San Diego",San Diego,California,United States
grid.266102.1,"University of California, San Francisco",San Francisco,California,United States
grid.266128.9,University of Central Arkansas,Conway,Arkansas,United States
grid.266150.6,University of Central Missouri,Warrensburg,Missouri,United States
grid.266151.7,University of Central Oklahoma,Edmond,Oklahoma,United States
grid.266161.4,University of Chichester,Chichester,,United Kingdom
grid.266185.e,University of Colorado System,Boulder,Colorado,United States
grid.266186.d,University of Colorado Colorado Springs,Colorado Springs,Colorado,United States
grid.266190.a,University of Colorado Boulder,Boulder,Colorado,United States
grid.266218.9,University of Cumbria,Carlisle,Cumbria,United Kingdom
grid.266229.b,University of Dallas,Irving,Texas,United States
grid.266231.2,University of Dayton,Dayton,Ohio,United States
grid.266239.a,University of Denver,Denver,Colorado,United States
grid.266243.7,University of Detroit Mercy,Detroit,Michigan,United States
grid.266259.c,University of Dubuque,Dubuque,Iowa,United States
grid.266283.b,University of Economics Prague,Prague,,Czechia
grid.266298.1,University of Electro-Communications,Tokyo,,Japan
grid.266309.8,University of Evansville,Evansville,Indiana,United States
grid.266322.1,University of Findlay,Findlay,Ohio,United States
grid.266410.7,University of Guam,Mangilao Village,Guam,United States
grid.266419.e,University of Hartford,West Hartford,Connecticut,United States
grid.266426.2,University of Hawaii at Hilo,Hilo,Hawaii,United States
grid.266436.3,University of Houston,Houston,Texas,United States
grid.266453.0,University of Hyogo,Kobe,,Japan
grid.266456.5,University of Idaho,Moscow,Idaho,United States
grid.266464.4,University of Illinois at Springfield,Springfield,Illinois,United States
grid.266471.0,University of Indianapolis,Indianapolis,Indiana,United States
grid.266515.3,University of Kansas,Lawrence,Kansas,United States
grid.266518.e,University of Karachi,Karachi,,Pakistan
grid.266539.d,University of Kentucky,Lexington,Kentucky,United States
grid.266583.c,University of La Verne,La Verne,California,United States
grid.266621.7,University of Louisiana at Lafayette,Lafayette,Louisiana,United States
grid.266622.4,University of Louisiana at Monroe,Monroe,Louisiana,United States
grid.266623.5,University of Louisville,Louisville,Kentucky,United States
grid.266648.8,University of Maine at Farmington,Farmington,Maine,United States
grid.266650.1,University of Maine at Machias,Machias,Maine,United States
grid.266651.0,University of Maine at Presque Isle,Presque Isle,Maine,United States
grid.266669.b,University of Mary,Bismarck,North Dakota,United States
grid.266671.2,University of Mary Washington,Fredericksburg,Virginia,United States
grid.266673.0,"University of Maryland, Baltimore County",Baltimore,Maryland,United States
grid.266678.b,University of Maryland Eastern Shore,Princess Anne,Maryland,United States
grid.266683.f,University of Massachusetts Amherst,Amherst Center,Massachusetts,United States
grid.266684.8,University of Massachusetts System,Boston,Massachusetts,United States
grid.266685.9,University of Massachusetts Boston,Boston,Massachusetts,United States
grid.266686.a,University of Massachusetts Dartmouth,New Bedford,Massachusetts,United States
grid.266717.3,University of Michigan–Dearborn,Dearborn,Michigan,United States
grid.266744.5,"University of Minnesota, Duluth",Duluth,Minnesota,United States
grid.266746.7,University of Minnesota Morris,Morris,Minnesota,United States
grid.266756.6,University of Missouri–Kansas City,Kansas City,Missouri,United States
grid.266757.7,University of Missouri–St. Louis,St Louis,Missouri,United States
grid.266769.a,University of Mobile,Mobile,Alabama,United States
grid.266787.a,University of Montevallo,Montevallo,Alabama,United States
grid.266813.8,University of Nebraska Medical Center,Omaha,Nebraska,United States
grid.266814.f,University of Nebraska at Kearney,Kearney,Nebraska,United States
grid.266815.e,University of Nebraska at Omaha,Omaha,Nebraska,United States
grid.266818.3,University of Nevada Reno,Reno,Nevada,United States
grid.266820.8,University of New Brunswick,Fredericton,New Brunswick,Canada
grid.266826.e,University of New England,Biddeford,Maine,United States
grid.266831.8,University of New Haven,West Haven,Connecticut,United States
grid.266832.b,University of New Mexico,Albuquerque,New Mexico,United States
